store,category,brand,model_name,variant,ram,storage,price,price_text,price_type,currency,product_url,source_url,in_stock,scraped_at
Yantra Nepal,Mobiles,All,All New Samsung Galaxy A04e,32GB/3GB,32GB,3GB,14849,"Rs. 14,849.00",exact,NPR,https://yantranepal.com/all-new-samsung-galaxy-a04e-32gb-3gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=1,True,2026-07-03T05:07:13.371723+00:00
Yantra Nepal,Mobiles,Blackview,Blackview A100,6GB/128GB,6GB,128GB,22449,"Rs. 22,449.00",exact,NPR,https://yantranepal.com/blackview-a100-6gb-128gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=1,,2026-07-03T05:07:13.374890+00:00
Yantra Nepal,Mobiles,Blackview,Blackview A52 Pro Smartphone,4GB/128GB,4GB,128GB,11999,"Rs. 11,999.00",exact,NPR,https://yantranepal.com/blackview-a52-pro-4gb-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=1,,2026-07-03T05:07:13.375525+00:00
Yantra Nepal,Mobiles,Blackview,Blackview A52 Pro Smartphone,6GB/128GB,6GB,128GB,12999,"Rs. 12,999.00",exact,NPR,https://yantranepal.com/blackview-a52-pro-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=1,,2026-07-03T05:07:13.376133+00:00
Yantra Nepal,Mobiles,Blackview,Blackview A70,3GB/32GB,3GB,32GB,12600,"Rs. 12,600.00",exact,NPR,https://yantranepal.com/blackview-a70-3gb-32gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=1,,2026-07-03T05:07:13.377222+00:00
Yantra Nepal,Mobiles,Blackview,Blackview A90,4GB/64GB,4GB,64GB,16399,"Rs. 16,399.00",exact,NPR,https://yantranepal.com/blackview-a90-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=1,,2026-07-03T05:07:13.378028+00:00
Yantra Nepal,Mobiles,Honor,Honor 10 Lite,3GB/64GB,3GB,64GB,18999,"Rs. 18,999.00",exact,NPR,https://yantranepal.com/honor-10-lite-3gb-64gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=2,True,2026-07-03T05:07:17.598001+00:00
Yantra Nepal,Mobiles,Honor,Honor 20 Lite,4GB/128GB,4GB,128GB,25999,"Rs. 25,999.00",exact,NPR,https://yantranepal.com/honor-20-lite-4gb-128gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=2,True,2026-07-03T05:07:17.598496+00:00
Yantra Nepal,Mobiles,Honor,Honor 90 5G,12GB/256GB,12GB,256GB,58990,"Rs. 58,990.00",exact,NPR,https://yantranepal.com/honor-90-5g-diamond-silver-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=2,True,2026-07-03T05:07:17.599217+00:00
Yantra Nepal,Mobiles,Honor,Honor 90 5G,12GB/512GB,12GB,512GB,63990,"Rs. 63,990.00",exact,NPR,https://yantranepal.com/honor-90-5g-diamond-silver-512gb-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=2,True,2026-07-03T05:07:17.599796+00:00
Yantra Nepal,Mobiles,Honor,Honor 90 Lite 5G,8GB/256GB,8GB,256GB,31990,"Rs. 31,990.00",exact,NPR,https://yantranepal.com/honor-90-lite-5g-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=2,True,2026-07-03T05:07:17.600271+00:00
Yantra Nepal,Mobiles,Honor,Honor 9X,6GB/128GB,6GB,128GB,25200,"Rs. 25,200.00",exact,NPR,https://yantranepal.com/honor-9x-price-in-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=2,True,2026-07-03T05:07:17.600727+00:00
Yantra Nepal,Mobiles,Honor,Honor X5 Plus,4GB/64GB,4GB,64GB,13990,"Rs. 13,990.00",exact,NPR,https://yantranepal.com/honor-x5-plus-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=3,True,2026-07-03T05:07:20.371276+00:00
Yantra Nepal,Mobiles,Honor,Honor X6,4GB/64GB,4GB,64GB,19000,"Rs. 19,000.00",exact,NPR,https://yantranepal.com/honor-x6-4gb-64gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=3,True,2026-07-03T05:07:20.371752+00:00
Yantra Nepal,Mobiles,Honor,"Honor X6a (Cyan Blue, 4GB | 128GB) – 6.5-Inch 90Hz Fullview Display, 5200 mAh Long-lasting Battery, 50MP Triple Camera",4GB/128GB,4GB,128GB,15990,"Rs. 15,990.00",exact,NPR,https://yantranepal.com/honor-x6a-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=3,True,2026-07-03T05:07:20.372883+00:00
Yantra Nepal,Mobiles,Honor,"Honor X7a (Titanium Silver, 6GB | 128GB) – 5330mAh Battery, 6.74″ Display, Dual SIM, 50MP Camera",6GB/128GB,6GB,128GB,19990,"Rs. 19,990.00",exact,NPR,https://yantranepal.com/honor-x7a-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=3,True,2026-07-03T05:07:20.373439+00:00
Yantra Nepal,Mobiles,Honor,"Honor X7B (Flowing Silver, 8GB | 256GB) – 6000mAh Battery, 6.8″ Display, Dual SIM, 108MP Camera",8GB/256GB,8GB,256GB,23999,"Rs. 23,999.00",exact,NPR,https://yantranepal.com/honor-x7b-mobile-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=3,True,2026-07-03T05:07:20.373896+00:00
Yantra Nepal,Mobiles,Honor,"Honor X8a Dual Sim (Cyan Lake, 8GB | 128GB) – 100MP Triple Camera, 6.7″ 90Hz FullView Display",8GB/128GB,8GB,128GB,30490,"Rs. 30,490.00",exact,NPR,https://yantranepal.com/honor-x8a-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=3,True,2026-07-03T05:07:20.374326+00:00
Yantra Nepal,Mobiles,Honor,Honor X9a Dual Sim,8GB/256GB,8GB,256GB,39990,"Rs. 39,990.00",exact,NPR,https://yantranepal.com/honor-x9a-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=3,True,2026-07-03T05:07:20.374752+00:00
Yantra Nepal,Mobiles,Honor,Honor X9b 5G,12GB/256GB,12GB,256GB,43999,"Rs. 43,999.00",exact,NPR,https://yantranepal.com/honor-x9b-5g-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=3,True,2026-07-03T05:07:20.375181+00:00
Yantra Nepal,Mobiles,HTC,HTC Desire 628,3GB/32GB,3GB,32GB,10500,"Rs. 10,500.00",exact,NPR,https://yantranepal.com/htc-desire-628-3gb-32gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=3,True,2026-07-03T05:07:20.375592+00:00
Yantra Nepal,Mobiles,HTC,HTC Desire 825,2GB/16GB,2GB,16GB,22000,"Rs. 22,000.00",exact,NPR,https://yantranepal.com/htc-desire-825-2gb-16gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=3,True,2026-07-03T05:07:20.376010+00:00
Yantra Nepal,Mobiles,Infinix,Infinix GT 20 Pro,12GB/256GB,12GB,256GB,47999,"Rs. 47,999.00",exact,NPR,https://yantranepal.com/infinix-gt-20-pro-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=3,,2026-07-03T05:07:20.376399+00:00
Yantra Nepal,Mobiles,Infinix,Infinix Hot 12,6GB/128GB,6GB,128GB,21999,"Rs. 21,999.00",exact,NPR,https://yantranepal.com/infinix-hot-12-6gb-128gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=3,True,2026-07-03T05:07:20.377112+00:00
Yantra Nepal,Mobiles,Infinix,Infinix Hot 12 Play,4GB/128GB,4GB,128GB,18299,"Rs. 18,299.00",exact,NPR,https://yantranepal.com/infinix-hot-12-play-4gb-128gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=3,True,2026-07-03T05:07:20.377642+00:00
Yantra Nepal,Mobiles,Infinix,Infinix Hot 12 Play,4GB/64GB,4GB,64GB,16699,"Rs. 16,699.00",exact,NPR,https://yantranepal.com/infinix-hot-12-play-4gb-64gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=3,True,2026-07-03T05:07:20.378136+00:00
Yantra Nepal,Mobiles,Infinix,Infinix Hot 12i,4GB/64GB,4GB,64GB,15999,"Rs. 15,999.00",exact,NPR,https://yantranepal.com/infinix-hot-12i-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=3,True,2026-07-03T05:07:20.378669+00:00
Yantra Nepal,Mobiles,Infinix,Infinix Hot 30i,4GB/64GB,4GB,64GB,14499,"Rs. 14,499.00",exact,NPR,https://yantranepal.com/infinix-hot-30i-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=3,True,2026-07-03T05:07:20.379189+00:00
Yantra Nepal,Mobiles,Infinix,Infinix Hot 30i,8GB/128GB,8GB,128GB,16999,"Rs. 16,999.00",exact,NPR,https://yantranepal.com/infinix-hot-30i-diamond-white-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=4,True,2026-07-03T05:07:23.252289+00:00
Yantra Nepal,Mobiles,Infinix,Infinix Hot 40i,8GB/256GB,8GB,256GB,19999,"Rs. 19,999.00",exact,NPR,https://yantranepal.com/infinix-hot-40i-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=4,True,2026-07-03T05:07:23.252790+00:00
Yantra Nepal,Mobiles,Infinix,Infinix Note 30,8GB/256GB,8GB,256GB,23999,"Rs. 23,999.00",exact,NPR,https://yantranepal.com/infinix-note-30-5g-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=4,True,2026-07-03T05:07:23.253240+00:00
Yantra Nepal,Mobiles,Infinix,Infinix Note 7 Lite,4GB/64GB,4GB,64GB,17949,"Rs. 17,949.00",exact,NPR,https://yantranepal.com/infinix-note-7-lite-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=4,True,2026-07-03T05:07:23.253702+00:00
Yantra Nepal,Mobiles,Infinix,Infinix Smart 6,2GB/32GB,2GB,32GB,12999,"Rs. 12,999.00",exact,NPR,https://yantranepal.com/infinix-smart-6-2gb-32gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=4,True,2026-07-03T05:07:23.254128+00:00
Yantra Nepal,Mobiles,Infinix,Infinix Smart 6,3GB/64GB,3GB,64GB,14999,"Rs. 14,999.00",exact,NPR,https://yantranepal.com/infinix-smart-6-3gb-64gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=4,,2026-07-03T05:07:23.254522+00:00
Yantra Nepal,Mobiles,Infinix,Infinix Smart 7 HD,2GB/64GB,2GB,64GB,11799,"Rs. 11,799.00",exact,NPR,https://yantranepal.com/infinix-smart-7-hd-ink-black-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=4,True,2026-07-03T05:07:23.254927+00:00
Yantra Nepal,Mobiles,Infinix,Infinix Smart 8 Plus,4GB/64GB,4GB,64GB,13999,"Rs. 13,999.00",exact,NPR,https://yantranepal.com/infinix-smart-8-plus-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=4,True,2026-07-03T05:07:23.255845+00:00
Yantra Nepal,Mobiles,Xiaomi,MI Redmi 12C,3GB/32GB,3GB,32GB,13499,"Rs. 13,499.00",exact,NPR,https://yantranepal.com/mi-redmi-12c-3gb-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=4,True,2026-07-03T05:07:23.257737+00:00
Yantra Nepal,Mobiles,Xiaomi,MI Redmi 12C,4GB/64GB,4GB,64GB,14499,"Rs. 14,499.00",exact,NPR,https://yantranepal.com/mi-redmi-12c-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=4,True,2026-07-03T05:07:23.258176+00:00
Yantra Nepal,Mobiles,Xiaomi,MI Redmi 12C,6GB/128GB,6GB,128GB,16999,"Rs. 16,999.00",exact,NPR,https://yantranepal.com/mi-redmi-12c-6b-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=4,True,2026-07-03T05:07:23.258756+00:00
Yantra Nepal,Mobiles,Xiaomi,MI Redmi 9A,2GB/32GB,2GB,32GB,12999,"Rs. 12,999.00",exact,NPR,https://yantranepal.com/mi-redmi-9a-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=5,True,2026-07-03T05:07:26.328323+00:00
Yantra Nepal,Mobiles,Xiaomi,MI Redmi 9A,2GB/32GB,2GB,32GB,12999,"Rs. 12,999.00",exact,NPR,https://yantranepal.com/mi-redmi-9a-price-nepal-blue/,https://yantranepal.com/mobile-price-in-nepal?_paged=5,True,2026-07-03T05:07:26.328795+00:00
Yantra Nepal,Mobiles,Xiaomi,MI Redmi Note 7 Pro,4GB/64GB,4GB,64GB,23999,"Rs. 23,999.00",exact,NPR,https://yantranepal.com/mi-redmi-note-7-pro-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=5,True,2026-07-03T05:07:26.329272+00:00
Yantra Nepal,Mobiles,Xiaomi,MI Redmi Note 7 Pro,6GB/128GB,6GB,128GB,25999,"Rs. 25,999.00",exact,NPR,https://yantranepal.com/mi-redmi-note-7-pro-blue-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=5,True,2026-07-03T05:07:26.329706+00:00
Yantra Nepal,Mobiles,Motorola,Motorola E13,2GB/64GB,2GB,64GB,11999,"Rs. 11,999.00",exact,NPR,https://yantranepal.com/motorola-e13-creamy-white-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=5,True,2026-07-03T05:07:26.330159+00:00
Yantra Nepal,Mobiles,Motorola,Motorola G31,4GB/128GB,4GB,128GB,23999,"Rs. 23,999.00",exact,NPR,https://yantranepal.com/motorola-g31-baby-blue-4gb-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=5,True,2026-07-03T05:07:26.330590+00:00
Yantra Nepal,Mobiles,Motorola,Motorola G31,6GB/128GB,6GB,128GB,25499,"Rs. 25,499.00",exact,NPR,https://yantranepal.com/motorola-g31-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=5,,2026-07-03T05:07:26.330962+00:00
Yantra Nepal,Mobiles,Motorola,Motorola Moto E40,4GB/64GB,4GB,64GB,20000,"Rs. 20,000.00",exact,NPR,https://yantranepal.com/motorola-moto-e40-4gb-64gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=5,,2026-07-03T05:07:26.331336+00:00
Yantra Nepal,Mobiles,Motorola,Motorola Moto G22,4GB/128GB,4GB,128GB,22500,"Rs. 22,500.00",exact,NPR,https://yantranepal.com/motorola-moto-g22-4gb-128gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=5,,2026-07-03T05:07:26.331697+00:00
Yantra Nepal,Mobiles,Nokia,Nokia 1.4,2GB/32GB,2GB,32GB,12899,"Rs. 12,899.00",exact,NPR,https://yantranepal.com/nokia-1-4-2gb-32gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=5,,2026-07-03T05:07:26.332076+00:00
Yantra Nepal,Mobiles,Nokia,Nokia 2.4,2GB/32GB,2GB,32GB,12999,"Rs. 12,999.00",exact,NPR,https://yantranepal.com/nokia-2-4-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=5,True,2026-07-03T05:07:26.334409+00:00
Yantra Nepal,Mobiles,Nokia,Nokia 3.4,3GB/64GB,3GB,64GB,15999,"Rs. 15,999.00",exact,NPR,https://yantranepal.com/nokia-3-4-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=6,True,2026-07-03T05:07:29.205280+00:00
Yantra Nepal,Mobiles,Nokia,Nokia 5.3,4GB/64GB,4GB,64GB,23299,"Rs. 23,299.00",exact,NPR,https://yantranepal.com/nokia-5-3-4gb-64gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=6,True,2026-07-03T05:07:29.205733+00:00
Yantra Nepal,Mobiles,Nokia,Nokia 7.2,4GB/64GB,4GB,64GB,23999,"Rs. 23,999.00",exact,NPR,https://yantranepal.com/nokia-7-2-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=6,True,2026-07-03T05:07:29.206509+00:00
Yantra Nepal,Mobiles,Nokia,Nokia C1 2nd Edition,1GB/16GB,1GB,16GB,7699,"Rs. 7,699.00",exact,NPR,https://yantranepal.com/nokia-c1-2nd-edition-1gb-16gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=6,,2026-07-03T05:07:29.206890+00:00
Yantra Nepal,Mobiles,Nokia,Nokia C1 Plus,1GB/16GB,1GB,16GB,8399,"Rs. 8,399.00",exact,NPR,https://yantranepal.com/nokia-c1-plus-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=6,True,2026-07-03T05:07:29.207271+00:00
Yantra Nepal,Mobiles,Nokia,Nokia C2,1GB/16GB,1GB,16GB,9299,"Rs. 9,299.00",exact,NPR,https://yantranepal.com/nokia-c2-1gb-16gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=6,,2026-07-03T05:07:29.207631+00:00
Yantra Nepal,Mobiles,Nokia,Nokia C20 (1GB | 16GB) Dark Blue,1GB/16GB,1GB,16GB,9999,"Rs. 9,999.00",exact,NPR,https://yantranepal.com/nokia-c20-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=6,True,2026-07-03T05:07:29.208006+00:00
Yantra Nepal,Mobiles,Nokia,Nokia C3,2GB/16GB,2GB,16GB,12499,"Rs. 12,499.00",exact,NPR,https://yantranepal.com/nokia-c3-2gb-16gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=6,True,2026-07-03T05:07:29.208512+00:00
Yantra Nepal,Mobiles,Nokia,Nokia C30,2GB/32GB,2GB,32GB,12499,"Rs. 12,499.00",exact,NPR,https://yantranepal.com/nokia-c30-2gb-32gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=6,,2026-07-03T05:07:29.208903+00:00
Yantra Nepal,Mobiles,Nokia,Nokia G10,4GB/64GB,4GB,64GB,17000,"Rs. 17,000.00",exact,NPR,https://yantranepal.com/nokia-g10-4gb-64gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=6,True,2026-07-03T05:07:29.209725+00:00
Yantra Nepal,Mobiles,Nokia,Nokia G20,4GB/64GB,4GB,64GB,20000,"Rs. 20,000.00",exact,NPR,https://yantranepal.com/nokia-g20-4gb-64gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=6,True,2026-07-03T05:07:29.210331+00:00
Yantra Nepal,Mobiles,Nokia,Nokia G21,6GB/128GB,6GB,128GB,22999,"Rs. 22,999.00",exact,NPR,https://yantranepal.com/nokia-g21-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=6,True,2026-07-03T05:07:29.210807+00:00
Yantra Nepal,Mobiles,Nothing,Nothing Phone (1),8GB/128GB,8GB,128GB,58990,"Rs. 58,990.00",exact,NPR,https://yantranepal.com/nothing-phone-1-white-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=6,True,2026-07-03T05:07:29.211299+00:00
Yantra Nepal,Mobiles,Nothing,Nothing Phone (1),8GB/256GB,8GB,256GB,61990,"Rs. 61,990.00",exact,NPR,https://yantranepal.com/nothing-phone-1-white-256-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=6,True,2026-07-03T05:07:29.211773+00:00
Yantra Nepal,Mobiles,OnePlus,OnePlus 10 Pro 5G,12GB/256GB,12GB,256GB,125000,"Rs. 125,000.00",exact,NPR,https://yantranepal.com/oneplus-10-pro-5g-price-in-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=7,True,2026-07-03T05:07:32.196976+00:00
Yantra Nepal,Mobiles,OnePlus,OnePlus 10T 5G,16GB/256GB,16GB,256GB,114499,"Rs. 114,499.00",exact,NPR,https://yantranepal.com/oneplus-10t-5g-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=7,True,2026-07-03T05:07:32.197434+00:00
Yantra Nepal,Mobiles,OnePlus,OnePlus 11 5G,16GB/256GB,16GB,256GB,134999,"Rs. 134,999.00",exact,NPR,https://yantranepal.com/oneplus-11-5g-16gb-256gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=7,True,2026-07-03T05:07:32.197887+00:00
Yantra Nepal,Mobiles,OnePlus,OnePlus 12,16GB/512GB,16GB,512GB,139999,"Rs. 139,999.00",exact,NPR,https://yantranepal.com/oneplus-12-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=7,True,2026-07-03T05:07:32.198331+00:00
Yantra Nepal,Mobiles,OnePlus,OnePlus 9 Pro 5G,8GB/256GB,8GB,256GB,117999,"Rs. 117,999.00",exact,NPR,https://yantranepal.com/oneplus-9-pro-5g-8gb-256gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=7,True,2026-07-03T05:07:32.198752+00:00
Yantra Nepal,Mobiles,OnePlus,OnePlus N20 SE,4GB/64GB,4GB,64GB,23500,"Rs. 23,500.00",exact,NPR,https://yantranepal.com/oneplus-n20-se-4gb-64gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=7,True,2026-07-03T05:07:32.199173+00:00
Yantra Nepal,Mobiles,OnePlus,OnePlus Nord 2,12GB/256GB,12GB,256GB,70000,"Rs. 70,000.00",exact,NPR,https://yantranepal.com/oneplus-nord-2-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=7,,2026-07-03T05:07:32.199536+00:00
Yantra Nepal,Mobiles,OnePlus,OnePlus Nord 2,8GB/128GB,8GB,128GB,60000,"Rs. 60,000.00",exact,NPR,https://yantranepal.com/oneplus-nord-2-8gb-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=7,True,2026-07-03T05:07:32.199985+00:00
Yantra Nepal,Mobiles,OnePlus,OnePlus Nord 2T 5G,12GB/256GB,12GB,256GB,75000,"Rs. 75,000.00",exact,NPR,https://yantranepal.com/oneplus-nord-2t-5g-12gb-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=7,True,2026-07-03T05:07:32.200397+00:00
Yantra Nepal,Mobiles,OnePlus,OnePlus Nord 2T 5G,8GB/128GB,8GB,128GB,65000,"Rs. 65,000.00",exact,NPR,https://yantranepal.com/oneplus-nord-2t-5g-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=7,True,2026-07-03T05:07:32.200826+00:00
Yantra Nepal,Mobiles,OnePlus,OnePlus Nord 3 5G: Unleash Ultimate Power and Performance,16GB/256GB,16GB,256GB,75999,"Rs. 75,999.00",exact,NPR,https://yantranepal.com/oneplus-nord-3-5g-misty-green-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=7,True,2026-07-03T05:07:32.201264+00:00
Yantra Nepal,Mobiles,OnePlus,OnePlus Nord CE 2,8GB/128GB,8GB,128GB,49000,"Rs. 49,000.00",exact,NPR,https://yantranepal.com/oneplus-nord-ce-2-8gb-128gb/,https://yantranepal.com/mobile-price-in-nepal?_paged=7,True,2026-07-03T05:07:32.201672+00:00
Yantra Nepal,Mobiles,OnePlus,OnePlus Nord CE 2 Lite 5G,8GB/128GB,8GB,128GB,41000,"Rs. 41,000.00",exact,NPR,https://yantranepal.com/oneplus-nord-ce-2-lite-5g-price-nepal/,https://yantranepal.com/mobile-price-in-nepal?_paged=7,,2026-07-03T05:07:32.202071+00:00
